Date,Country,Deaths
20210214,Libya,4.0
20210213,Libya,0.0
20210212,Libya,5.0
20210211,Libya,20.0
20210210,Libya,7.0
20210209,Libya,8.0
20210208,Libya,21.0
20210207,Libya,17.0
20210206,Libya,0.0
20210205,Libya,17.0
20210204,Libya,5.0
20210203,Libya,18.0
20210202,Libya,13.0
20210201,Libya,6.0
20210131,Libya,35.0
20210130,Libya,0.0
20210129,Libya,10.0
20210128,Libya,30.0
20210127,Libya,13.0
20210126,Libya,7.0
20210125,Libya,19.0
20210124,Libya,26.0
20210123,Libya,0.0
20210122,Libya,21.0
20210121,Libya,1.0
20210120,Libya,15.0
20210119,Libya,2.0
20210118,Libya,33.0
20210117,Libya,14.0
20210116,Libya,0.0
20210115,Libya,6.0
20210114,Libya,16.0
20210113,Libya,7.0
20210112,Libya,33.0
20210111,Libya,8.0
20210110,Libya,13.0
20210109,Libya,0.0
20210108,Libya,10.0
20210107,Libya,12.0
20210106,Libya,10.0
20210105,Libya,10.0
20210104,Libya,16.0
20210103,Libya,23.0
20210102,Libya,0.0
20210101,Libya,9.0
20201231,Libya,19.0
20201230,Libya,15.0
20201229,Libya,4.0
20201228,Libya,4.0
20201227,Libya,21.0
20201226,Libya,0.0
20201225,Libya,16.0
20201224,Libya,6.0
20201223,Libya,8.0
20201222,Libya,16.0
20201221,Libya,16.0
20201220,Libya,7.0
20201219,Libya,0.0
20201218,Libya,9.0
20201217,Libya,13.0
20201216,Libya,5.0
20201215,Libya,5.0
20201214,Libya,15.0
20201213,Libya,21.0
20201212,Libya,0.0
20201211,Libya,5.0
20201210,Libya,12.0
20201209,Libya,6.0
20201208,Libya,12.0
20201207,Libya,12.0
20201206,Libya,12.0
20201205,Libya,0.0
20201204,Libya,7.0
20201203,Libya,12.0
20201202,Libya,4.0
20201201,Libya,13.0
20201130,Libya,17.0
20201129,Libya,13.0
20201128,Libya,0.0
20201127,Libya,13.0
20201126,Libya,15.0
20201125,Libya,15.0
20201124,Libya,8.0
20201123,Libya,13.0
20201122,Libya,21.0
20201121,Libya,0.0
20201120,Libya,6.0
20201119,Libya,9.0
20201118,Libya,12.0
20201117,Libya,16.0
20201116,Libya,8.0
20201115,Libya,22.0
20201114,Libya,0.0
20201113,Libya,10.0
20201112,Libya,15.0
20201111,Libya,13.0
20201110,Libya,13.0
20201109,Libya,15.0
20201108,Libya,9.0
20201107,Libya,5.0
20201106,Libya,8.0
20201105,Libya,7.0
20201104,Libya,7.0
20201103,Libya,13.0
20201102,Libya,9.0
20201101,Libya,14.0
20201031,Libya,10.0
20201030,Libya,16.0
20201029,Libya,8.0
20201028,Libya,11.0
20201027,Libya,11.0
20201026,Libya,6.0
20201025,Libya,5.0
20201024,Libya,16.0
20201023,Libya,6.0
20201022,Libya,3.0
20201021,Libya,19.0
20201020,Libya,14.0
20201019,Libya,7.0
20201018,Libya,26.0
20201017,Libya,0.0
20201016,Libya,18.0
20201015,Libya,12.0
20201014,Libya,13.0
20201013,Libya,12.0
20201012,Libya,13.0
20201011,Libya,8.0
20201010,Libya,2.0
20201009,Libya,5.0
20201008,Libya,8.0
20201007,Libya,6.0
20201006,Libya,6.0
20201005,Libya,4.0
20201004,Libya,14.0
20201003,Libya,8.0
20201002,Libya,11.0
20201001,Libya,8.0
20200930,Libya,11.0
20200929,Libya,13.0
20200928,Libya,7.0
20200927,Libya,21.0
20200926,Libya,8.0
20200925,Libya,17.0
20200924,Libya,5.0
20200923,Libya,9.0
20200922,Libya,10.0
20200921,Libya,6.0
20200920,Libya,8.0
20200919,Libya,18.0
20200918,Libya,9.0
20200917,Libya,15.0
20200916,Libya,11.0
20200915,Libya,15.0
20200914,Libya,6.0
20200913,Libya,8.0
20200912,Libya,2.0
20200911,Libya,13.0
20200910,Libya,15.0
20200909,Libya,10.0
20200908,Libya,18.0
20200907,Libya,11.0
20200906,Libya,13.0
20200905,Libya,10.0
20200904,Libya,8.0
20200903,Libya,4.0
20200902,Libya,8.0
20200901,Libya,5.0
20200831,Libya,5.0
20200830,Libya,1.0
20200829,Libya,5.0
20200828,Libya,7.0
20200827,Libya,9.0
20200826,Libya,7.0
20200825,Libya,4.0
20200824,Libya,11.0
20200823,Libya,0.0
20200822,Libya,8.0
20200821,Libya,7.0
20200820,Libya,4.0
20200819,Libya,5.0
20200818,Libya,7.0
20200817,Libya,4.0
20200816,Libya,8.0
20200815,Libya,6.0
20200814,Libya,4.0
20200813,Libya,3.0
20200812,Libya,0.0
20200811,Libya,7.0
20200810,Libya,6.0
20200809,Libya,6.0
20200808,Libya,5.0
20200807,Libya,1.0
20200806,Libya,8.0
20200805,Libya,3.0
20200804,Libya,3.0
20200803,Libya,10.0
20200802,Libya,3.0
20200801,Libya,6.0
20200731,Libya,1.0
20200730,Libya,-3.0
20200729,Libya,9.0
20200728,Libya,3.0
20200727,Libya,4.0
20200726,Libya,2.0
20200725,Libya,1.0
20200724,Libya,1.0
20200723,Libya,3.0
20200722,Libya,3.0
20200721,Libya,1.0
20200720,Libya,1.0
20200719,Libya,0.0
20200718,Libya,1.0
20200717,Libya,1.0
20200716,Libya,3.0
20200715,Libya,1.0
20200714,Libya,2.0
20200713,Libya,1.0
20200712,Libya,1.0
20200711,Libya,0.0
20200710,Libya,0.0
20200709,Libya,2.0
20200708,Libya,1.0
20200707,Libya,1.0
20200706,Libya,2.0
20200705,Libya,5.0
20200704,Libya,0.0
20200703,Libya,1.0
20200702,Libya,1.0
20200701,Libya,1.0
20200630,Libya,1.0
20200629,Libya,2.0
20200628,Libya,3.0
20200627,Libya,0.0
20200626,Libya,0.0
20200625,Libya,0.0
20200624,Libya,1.0
20200623,Libya,7.0
20200622,Libya,0.0
20200621,Libya,0.0
20200620,Libya,0.0
20200619,Libya,0.0
20200618,Libya,0.0
20200617,Libya,0.0
20200616,Libya,0.0
20200615,Libya,0.0
20200614,Libya,2.0
20200613,Libya,2.0
20200612,Libya,1.0
20200611,Libya,0.0
20200610,Libya,0.0
20200609,Libya,0.0
20200608,Libya,0.0
20200607,Libya,0.0
20200606,Libya,0.0
20200605,Libya,0.0
20200604,Libya,0.0
20200603,Libya,0.0
20200602,Libya,0.0
20200601,Libya,0.0
20200531,Libya,0.0
20200530,Libya,0.0
20200529,Libya,0.0
20200528,Libya,1.0
20200527,Libya,1.0
20200526,Libya,0.0
20200525,Libya,0.0
20200524,Libya,0.0
20200523,Libya,0.0
20200522,Libya,0.0
20200521,Libya,0.0
20200520,Libya,0.0
20200519,Libya,0.0
20200518,Libya,0.0
20200517,Libya,0.0
20200516,Libya,0.0
20200515,Libya,0.0
20200514,Libya,0.0
20200513,Libya,0.0
20200512,Libya,0.0
20200511,Libya,0.0
20200510,Libya,0.0
20200509,Libya,0.0
20200508,Libya,0.0
20200507,Libya,0.0
20200506,Libya,0.0
20200505,Libya,0.0
20200504,Libya,0.0
20200503,Libya,0.0
20200502,Libya,0.0
20200501,Libya,0.0
20200430,Libya,1.0
20200429,Libya,0.0
20200428,Libya,0.0
20200427,Libya,0.0
20200426,Libya,0.0
20200425,Libya,0.0
20200424,Libya,0.0
20200423,Libya,1.0
20200422,Libya,0.0
20200421,Libya,0.0
20200420,Libya,0.0
20200419,Libya,0.0
20200418,Libya,0.0
20200417,Libya,0.0
20200416,Libya,0.0
20200415,Libya,0.0
20200414,Libya,0.0
20200413,Libya,0.0
20200412,Libya,0.0
20200411,Libya,0.0
20200410,Libya,0.0
20200409,Libya,0.0
20200408,Libya,0.0
20200407,Libya,0.0
20200406,Libya,0.0
20200405,Libya,0.0
20200404,Libya,0.0
20200403,Libya,0.0
20200402,Libya,1.0
20200401,Libya,0.0
20200331,Libya,0.0
20200330,Libya,0.0
20200329,Libya,0.0
20200328,Libya,0.0
20200327,Libya,0.0
20200326,Libya,0.0
20200325,Libya,0.0
20200324,Libya,0.0
20200323,Libya,0.0
20200322,Libya,0.0
20200321,Libya,0.0
20200320,Libya,0.0
20200319,Libya,0.0
20200318,Libya,0.0
20200317,Libya,0.0
20200316,Libya,0.0
20200315,Libya,0.0
20200314,Libya,0.0
20200313,Libya,0.0
20200312,Libya,0.0
20200311,Libya,0.0
20200310,Libya,0.0
20200309,Libya,0.0
20200308,Libya,0.0
20200307,Libya,0.0
20200306,Libya,0.0
20200305,Libya,0.0
20200304,Libya,0.0
20200303,Libya,0.0
20200302,Libya,0.0
20200301,Libya,0.0
20200229,Libya,0.0
20200228,Libya,0.0
20200227,Libya,0.0
20200226,Libya,0.0
20200225,Libya,0.0
20200224,Libya,0.0
20200223,Libya,0.0
20200222,Libya,0.0
20200221,Libya,0.0
20200220,Libya,0.0
20200219,Libya,0.0
20200218,Libya,0.0
20200217,Libya,0.0
20200216,Libya,0.0
20200215,Libya,0.0
20200214,Libya,0.0
20200213,Libya,0.0
20200212,Libya,0.0
20200211,Libya,0.0
20200210,Libya,0.0
20200209,Libya,0.0
20200208,Libya,0.0
20200207,Libya,0.0
20200206,Libya,0.0
20200205,Libya,0.0
20200204,Libya,0.0
20200203,Libya,0.0
20200202,Libya,0.0
20200201,Libya,0.0
20200131,Libya,0.0
20200130,Libya,0.0
20200129,Libya,0.0
20200128,Libya,0.0
20200127,Libya,0.0
20200126,Libya,0.0
20200125,Libya,0.0
20200124,Libya,0.0
20200123,Libya,0.0
20200122,Libya,0.0
20210331,Niger,0.0
20210330,Niger,1.0
20210329,Niger,0.0
20210328,Niger,0.0
20210327,Niger,0.0
20210326,Niger,0.0
20210325,Niger,0.0
20210324,Niger,0.0
20210323,Niger,0.0
20210322,Niger,0.0
20210321,Niger,0.0
20210320,Niger,0.0
20210319,Niger,0.0
20210318,Niger,0.0
20210317,Niger,2.0
20210316,Niger,1.0
20210315,Niger,0.0
20210314,Niger,1.0
20210313,Niger,1.0
20210312,Niger,0.0
20210311,Niger,1.0
20210310,Niger,2.0
20210309,Niger,0.0
20210308,Niger,0.0
20210307,Niger,5.0
20210306,Niger,0.0
20210305,Niger,0.0
20210304,Niger,0.0
20210303,Niger,0.0
20210302,Niger,0.0
20210301,Niger,0.0
20210228,Niger,0.0
20210227,Niger,0.0
20210226,Niger,0.0
20210225,Niger,0.0
20210224,Niger,0.0
20210223,Niger,0.0
20210222,Niger,2.0
20210221,Niger,0.0
20210220,Niger,0.0
20210219,Niger,0.0
20210218,Niger,0.0
20210217,Niger,1.0
20210216,Niger,0.0
20210215,Niger,0.0
20210214,Niger,0.0
20210213,Niger,0.0
20210212,Niger,2.0
20210211,Niger,0.0
20210210,Niger,0.0
20210209,Niger,1.0
20210208,Niger,1.0
20210207,Niger,0.0
20210206,Niger,0.0
20210205,Niger,1.0
20210204,Niger,1.0
20210203,Niger,1.0
20210202,Niger,1.0
20210201,Niger,2.0
20210131,Niger,0.0
20210130,Niger,0.0
20210129,Niger,2.0
20210128,Niger,4.0
20210127,Niger,0.0
20210126,Niger,2.0
20210125,Niger,0.0
20210124,Niger,0.0
20210123,Niger,1.0
20210122,Niger,3.0
20210121,Niger,0.0
20210120,Niger,1.0
20210119,Niger,1.0
20210118,Niger,5.0
20210117,Niger,2.0
20210116,Niger,0.0
20210115,Niger,1.0
20210114,Niger,1.0
20210113,Niger,1.0
20210112,Niger,7.0
20210111,Niger,2.0
20210110,Niger,0.0
20210109,Niger,1.0
20210108,Niger,6.0
20210107,Niger,6.0
20210106,Niger,3.0
20210105,Niger,0.0
20210104,Niger,0.0
20210103,Niger,0.0
20210102,Niger,4.0
20210101,Niger,2.0
20201231,Niger,2.0
20201230,Niger,0.0
20201229,Niger,3.0
20201228,Niger,3.0
20201227,Niger,2.0
20201226,Niger,3.0
20201225,Niger,1.0
20201224,Niger,1.0
20201223,Niger,0.0
20201222,Niger,2.0
20201221,Niger,0.0
20201220,Niger,1.0
20201219,Niger,1.0
20201218,Niger,1.0
20201217,Niger,2.0
20201216,Niger,0.0
20201215,Niger,0.0
20201214,Niger,2.0
20201213,Niger,0.0
20201212,Niger,0.0
20201211,Niger,0.0
20201210,Niger,1.0
20201209,Niger,0.0
20201208,Niger,1.0
20201207,Niger,1.0
20201206,Niger,0.0
20201205,Niger,0.0
20201204,Niger,1.0
20201203,Niger,0.0
20201202,Niger,1.0
20201201,Niger,3.0
20201130,Niger,2.0
20201129,Niger,0.0
20201128,Niger,0.0
20201127,Niger,0.0
20201126,Niger,0.0
20201125,Niger,0.0
20201124,Niger,0.0
20201123,Niger,0.0
20201122,Niger,0.0
20201121,Niger,0.0
20201120,Niger,0.0
20201119,Niger,0.0
20201118,Niger,0.0
20201117,Niger,0.0
20201116,Niger,0.0
20201115,Niger,0.0
20201114,Niger,1.0
20201113,Niger,0.0
20201112,Niger,0.0
20201111,Niger,0.0
20201110,Niger,0.0
20201109,Niger,0.0
20201108,Niger,0.0
20201107,Niger,0.0
20201106,Niger,0.0
20201105,Niger,0.0
20201104,Niger,0.0
20201103,Niger,0.0
20201102,Niger,0.0
20201101,Niger,0.0
20201031,Niger,0.0
20201030,Niger,0.0
20201029,Niger,0.0
20201028,Niger,0.0
20201027,Niger,0.0
20201026,Niger,0.0
20201025,Niger,0.0
20201024,Niger,0.0
20201023,Niger,0.0
20201022,Niger,0.0
20201021,Niger,0.0
20201020,Niger,0.0
20201019,Niger,0.0
20201018,Niger,0.0
20201017,Niger,0.0
20201016,Niger,0.0
20201015,Niger,0.0
20201014,Niger,0.0
20201013,Niger,0.0
20201012,Niger,0.0
20201011,Niger,0.0
20201010,Niger,0.0
20201009,Niger,0.0
20201008,Niger,0.0
20201007,Niger,0.0
20201006,Niger,0.0
20201005,Niger,0.0
20201004,Niger,0.0
20201003,Niger,0.0
20201002,Niger,0.0
20201001,Niger,0.0
20200930,Niger,0.0
20200929,Niger,0.0
20200928,Niger,0.0
20200927,Niger,0.0
20200926,Niger,0.0
20200925,Niger,0.0
20200924,Niger,0.0
20200923,Niger,0.0
20200922,Niger,0.0
20200921,Niger,0.0
20200920,Niger,0.0
20200919,Niger,0.0
20200918,Niger,0.0
20200917,Niger,0.0
20200916,Niger,0.0
20200915,Niger,0.0
20200914,Niger,0.0
20200913,Niger,0.0
20200912,Niger,0.0
20200911,Niger,0.0
20200910,Niger,0.0
20200909,Niger,0.0
20200908,Niger,0.0
20200907,Niger,0.0
20200906,Niger,0.0
20200905,Niger,0.0
20200904,Niger,0.0
20200903,Niger,0.0
20200902,Niger,0.0
20200901,Niger,0.0
20200831,Niger,0.0
20200830,Niger,0.0
20200829,Niger,0.0
20200828,Niger,0.0
20200827,Niger,0.0
20200826,Niger,0.0
20200825,Niger,0.0
20200824,Niger,0.0
20200823,Niger,0.0
20200822,Niger,0.0
20200821,Niger,0.0
20200820,Niger,0.0
20200819,Niger,0.0
20200818,Niger,0.0
20200817,Niger,0.0
20200816,Niger,0.0
20200815,Niger,0.0
20200814,Niger,0.0
20200813,Niger,0.0
20200812,Niger,0.0
20200811,Niger,0.0
20200810,Niger,0.0
20200809,Niger,0.0
20200808,Niger,0.0
20200807,Niger,0.0
20200806,Niger,0.0
20200805,Niger,0.0
20200804,Niger,0.0
20200803,Niger,0.0
20200802,Niger,0.0
20200801,Niger,0.0
20200731,Niger,0.0
20200730,Niger,0.0
20200729,Niger,0.0
20200728,Niger,0.0
20200727,Niger,0.0
20200726,Niger,0.0
20200725,Niger,0.0
20200724,Niger,0.0
20200723,Niger,0.0
20200722,Niger,0.0
20200721,Niger,0.0
20200720,Niger,0.0
20200719,Niger,0.0
20200718,Niger,0.0
20200717,Niger,0.0
20200716,Niger,0.0
20200715,Niger,1.0
20200714,Niger,0.0
20200713,Niger,0.0
20200712,Niger,0.0
20200711,Niger,0.0
20200710,Niger,0.0
20200709,Niger,0.0
20200708,Niger,0.0
20200707,Niger,0.0
20200706,Niger,0.0
20200705,Niger,0.0
20200704,Niger,0.0
20200703,Niger,0.0
20200702,Niger,1.0
20200701,Niger,0.0
20200630,Niger,0.0
20200629,Niger,0.0
20200628,Niger,0.0
20200627,Niger,0.0
20200626,Niger,0.0
20200625,Niger,0.0
20200624,Niger,0.0
20200623,Niger,0.0
20200622,Niger,0.0
20200621,Niger,0.0
20200620,Niger,0.0
20200619,Niger,0.0
20200618,Niger,0.0
20200617,Niger,1.0
20200616,Niger,0.0
20200615,Niger,0.0
20200614,Niger,0.0
20200613,Niger,1.0
20200612,Niger,0.0
20200611,Niger,0.0
20200610,Niger,0.0
20200609,Niger,0.0
20200608,Niger,0.0
20200607,Niger,0.0
20200606,Niger,0.0
20200605,Niger,0.0
20200604,Niger,0.0
20200603,Niger,0.0
20200602,Niger,0.0
20200601,Niger,1.0
20200531,Niger,0.0
20200530,Niger,0.0
20200529,Niger,0.0
20200528,Niger,1.0
20200527,Niger,0.0
20200526,Niger,1.0
20200525,Niger,1.0
20200524,Niger,0.0
20200523,Niger,1.0
20200522,Niger,0.0
20200521,Niger,2.0
20200520,Niger,3.0
20200519,Niger,0.0
20200518,Niger,1.0
20200517,Niger,3.0
20200516,Niger,0.0
20200515,Niger,1.0
20200514,Niger,1.0
20200513,Niger,2.0
20200512,Niger,1.0
20200511,Niger,0.0
20200510,Niger,1.0
20200509,Niger,1.0
20200508,Niger,2.0
20200507,Niger,4.0
20200506,Niger,0.0
20200505,Niger,1.0
20200504,Niger,1.0
20200503,Niger,1.0
20200502,Niger,2.0
20200501,Niger,1.0
20200430,Niger,0.0
20200429,Niger,1.0
20200428,Niger,2.0
20200427,Niger,0.0
20200426,Niger,2.0
20200425,Niger,3.0
20200424,Niger,0.0
20200423,Niger,2.0
20200422,Niger,2.0
20200421,Niger,0.0
20200420,Niger,0.0
20200419,Niger,1.0
20200418,Niger,1.0
20200417,Niger,4.0
20200416,Niger,0.0
20200415,Niger,0.0
20200414,Niger,2.0
20200413,Niger,0.0
20200412,Niger,1.0
20200411,Niger,0.0
20200410,Niger,0.0
20200409,Niger,0.0
20200408,Niger,0.0
20200407,Niger,1.0
20200406,Niger,0.0
20200405,Niger,2.0
20200404,Niger,3.0
20200403,Niger,0.0
20200402,Niger,0.0
20200401,Niger,2.0
20200331,Niger,0.0
20200330,Niger,2.0
20200329,Niger,0.0
20200328,Niger,0.0
20200327,Niger,0.0
20200326,Niger,0.0
20200325,Niger,1.0
20200324,Niger,0.0
20200323,Niger,0.0
20200322,Niger,0.0
20200321,Niger,0.0
20200320,Niger,0.0
20200319,Niger,0.0
20200318,Niger,0.0
20200317,Niger,0.0
20200316,Niger,0.0
20200315,Niger,0.0
20200314,Niger,0.0
20200313,Niger,0.0
20200312,Niger,0.0
20200311,Niger,0.0
20200310,Niger,0.0
20200309,Niger,0.0
20200308,Niger,0.0
20200307,Niger,0.0
20200306,Niger,0.0
20200305,Niger,0.0
20200304,Niger,0.0
20200303,Niger,0.0
20200302,Niger,0.0
20200301,Niger,0.0
20200229,Niger,0.0
20200228,Niger,0.0
20200227,Niger,0.0
20200226,Niger,0.0
20200225,Niger,0.0
20200224,Niger,0.0
20200223,Niger,0.0
20200222,Niger,0.0
20200221,Niger,0.0
20200220,Niger,0.0
20200219,Niger,0.0
20200218,Niger,0.0
20200217,Niger,0.0
20200216,Niger,0.0
20200215,Niger,0.0
20200214,Niger,0.0
20200213,Niger,0.0
20200212,Niger,0.0
20200211,Niger,0.0
20200210,Niger,0.0
20200209,Niger,0.0
20200208,Niger,0.0
20200207,Niger,0.0
20200206,Niger,0.0
20200205,Niger,0.0
20200204,Niger,0.0
20200203,Niger,0.0
20200202,Niger,0.0
20200201,Niger,0.0
20200131,Niger,0.0
20200130,Niger,0.0
20200129,Niger,0.0
20200128,Niger,0.0
20200127,Niger,0.0
20200126,Niger,0.0
20200125,Niger,0.0
20200124,Niger,0.0
20200123,Niger,0.0
20200122,Niger,0.0
20210331,Cabo Verde,0.0
20210330,Cabo Verde,3.0
20210329,Cabo Verde,0.0
20210328,Cabo Verde,0.0
20210327,Cabo Verde,0.0
20210326,Cabo Verde,1.0
20210325,Cabo Verde,1.0
20210324,Cabo Verde,0.0
20210323,Cabo Verde,3.0
20210322,Cabo Verde,1.0
20210321,Cabo Verde,0.0
20210320,Cabo Verde,0.0
20210319,Cabo Verde,1.0
20210318,Cabo Verde,0.0
20210317,Cabo Verde,1.0
20210316,Cabo Verde,1.0
20210315,Cabo Verde,0.0
20210314,Cabo Verde,0.0
20210313,Cabo Verde,1.0
20210312,Cabo Verde,0.0
20210311,Cabo Verde,0.0
20210310,Cabo Verde,1.0
20210309,Cabo Verde,0.0
20210308,Cabo Verde,0.0
20210307,Cabo Verde,2.0
20210306,Cabo Verde,0.0
20210305,Cabo Verde,0.0
20210304,Cabo Verde,2.0
20210303,Cabo Verde,2.0
20210302,Cabo Verde,1.0
20210301,Cabo Verde,0.0
20210228,Cabo Verde,0.0
20210227,Cabo Verde,1.0
20210226,Cabo Verde,1.0
20210225,Cabo Verde,0.0
20210224,Cabo Verde,1.0
20210223,Cabo Verde,0.0
20210222,Cabo Verde,0.0
20210221,Cabo Verde,1.0
20210220,Cabo Verde,1.0
20210219,Cabo Verde,0.0
20210218,Cabo Verde,1.0
20210217,Cabo Verde,1.0
20210216,Cabo Verde,1.0
20210215,Cabo Verde,0.0
20210214,Cabo Verde,0.0
20210213,Cabo Verde,0.0
20210212,Cabo Verde,1.0
20210211,Cabo Verde,0.0
20210210,Cabo Verde,1.0
20210209,Cabo Verde,1.0
20210208,Cabo Verde,1.0
20210207,Cabo Verde,0.0
20210206,Cabo Verde,0.0
20210205,Cabo Verde,0.0
20210204,Cabo Verde,0.0
20210203,Cabo Verde,1.0
20210202,Cabo Verde,0.0
20210201,Cabo Verde,0.0
20210131,Cabo Verde,1.0
20210130,Cabo Verde,2.0
20210129,Cabo Verde,0.0
20210128,Cabo Verde,2.0
20210127,Cabo Verde,0.0
20210126,Cabo Verde,2.0
20210125,Cabo Verde,0.0
20210124,Cabo Verde,3.0
20210123,Cabo Verde,2.0
20210122,Cabo Verde,0.0
20210121,Cabo Verde,1.0
20210120,Cabo Verde,1.0
20210119,Cabo Verde,0.0
20210118,Cabo Verde,1.0
20210117,Cabo Verde,0.0
20210116,Cabo Verde,1.0
20210115,Cabo Verde,3.0
20210114,Cabo Verde,0.0
20210113,Cabo Verde,0.0
20210112,Cabo Verde,0.0
20210111,Cabo Verde,1.0
20210110,Cabo Verde,0.0
20210109,Cabo Verde,0.0
20210108,Cabo Verde,1.0
20210107,Cabo Verde,0.0
20210106,Cabo Verde,0.0
20210105,Cabo Verde,0.0
20210104,Cabo Verde,0.0
20210103,Cabo Verde,0.0
20210102,Cabo Verde,0.0
20210101,Cabo Verde,0.0
20201231,Cabo Verde,1.0
20201230,Cabo Verde,0.0
20201229,Cabo Verde,0.0
20201228,Cabo Verde,0.0
20201227,Cabo Verde,0.0
20201226,Cabo Verde,0.0
20201225,Cabo Verde,0.0
20201224,Cabo Verde,0.0
20201223,Cabo Verde,0.0
20201222,Cabo Verde,1.0
20201221,Cabo Verde,0.0
20201220,Cabo Verde,0.0
20201219,Cabo Verde,1.0
20201218,Cabo Verde,0.0
20201217,Cabo Verde,0.0
20201216,Cabo Verde,0.0
20201215,Cabo Verde,0.0
20201214,Cabo Verde,0.0
20201213,Cabo Verde,0.0
20201212,Cabo Verde,0.0
20201211,Cabo Verde,1.0
20201210,Cabo Verde,0.0
20201209,Cabo Verde,0.0
20201208,Cabo Verde,0.0
20201207,Cabo Verde,0.0
20201206,Cabo Verde,0.0
20201205,Cabo Verde,1.0
20201204,Cabo Verde,1.0
20201203,Cabo Verde,1.0
20201202,Cabo Verde,0.0
20201201,Cabo Verde,1.0
20201130,Cabo Verde,0.0
20201129,Cabo Verde,0.0
20201128,Cabo Verde,0.0
20201127,Cabo Verde,0.0
20201126,Cabo Verde,1.0
20201125,Cabo Verde,0.0
20201124,Cabo Verde,0.0
20201123,Cabo Verde,0.0
20201122,Cabo Verde,0.0
20201121,Cabo Verde,0.0
20201120,Cabo Verde,0.0
20201119,Cabo Verde,0.0
20201118,Cabo Verde,1.0
20201117,Cabo Verde,0.0
20201116,Cabo Verde,0.0
20201115,Cabo Verde,1.0
20201114,Cabo Verde,0.0
20201113,Cabo Verde,0.0
20201112,Cabo Verde,0.0
20201111,Cabo Verde,1.0
20201110,Cabo Verde,1.0
20201109,Cabo Verde,0.0
20201108,Cabo Verde,0.0
20201107,Cabo Verde,0.0
20201106,Cabo Verde,3.0
20201105,Cabo Verde,2.0
20201104,Cabo Verde,0.0
20201103,Cabo Verde,0.0
20201102,Cabo Verde,0.0
20201101,Cabo Verde,0.0
20201031,Cabo Verde,0.0
20201030,Cabo Verde,0.0
20201029,Cabo Verde,1.0
20201028,Cabo Verde,0.0
20201027,Cabo Verde,0.0
20201026,Cabo Verde,0.0
20201025,Cabo Verde,0.0
20201024,Cabo Verde,0.0
20201023,Cabo Verde,3.0
20201022,Cabo Verde,1.0
20201021,Cabo Verde,3.0
20201020,Cabo Verde,0.0
20201019,Cabo Verde,1.0
20201018,Cabo Verde,1.0
20201017,Cabo Verde,3.0
20201016,Cabo Verde,3.0
20201015,Cabo Verde,0.0
20201014,Cabo Verde,2.0
20201013,Cabo Verde,2.0
20201012,Cabo Verde,0.0
20201011,Cabo Verde,1.0
20201010,Cabo Verde,1.0
20201009,Cabo Verde,2.0
20201008,Cabo Verde,0.0
20201007,Cabo Verde,2.0
20201006,Cabo Verde,1.0
20201005,Cabo Verde,3.0
20201004,Cabo Verde,3.0
20201003,Cabo Verde,0.0
20201002,Cabo Verde,1.0
20201001,Cabo Verde,1.0
20200930,Cabo Verde,1.0
20200929,Cabo Verde,0.0
20200928,Cabo Verde,2.0
20200927,Cabo Verde,1.0
20200926,Cabo Verde,1.0
20200925,Cabo Verde,0.0
20200924,Cabo Verde,1.0
20200923,Cabo Verde,2.0
20200922,Cabo Verde,0.0
20200921,Cabo Verde,1.0
20200920,Cabo Verde,1.0
20200919,Cabo Verde,0.0
20200918,Cabo Verde,1.0
20200917,Cabo Verde,2.0
20200916,Cabo Verde,1.0
20200915,Cabo Verde,1.0
20200914,Cabo Verde,1.0
20200913,Cabo Verde,0.0
20200912,Cabo Verde,0.0
20200911,Cabo Verde,1.0
20200910,Cabo Verde,0.0
20200909,Cabo Verde,1.0
20200908,Cabo Verde,0.0
20200907,Cabo Verde,0.0
20200906,Cabo Verde,0.0
20200905,Cabo Verde,1.0
20200904,Cabo Verde,0.0
20200903,Cabo Verde,0.0
20200902,Cabo Verde,1.0
20200901,Cabo Verde,0.0
20200831,Cabo Verde,0.0
20200830,Cabo Verde,1.0
20200829,Cabo Verde,1.0
20200828,Cabo Verde,0.0
20200827,Cabo Verde,0.0
20200826,Cabo Verde,1.0
20200825,Cabo Verde,0.0
20200824,Cabo Verde,0.0
20200823,Cabo Verde,0.0
20200822,Cabo Verde,0.0
20200821,Cabo Verde,0.0
20200820,Cabo Verde,1.0
20200819,Cabo Verde,0.0
20200818,Cabo Verde,0.0
20200817,Cabo Verde,1.0
20200816,Cabo Verde,1.0
20200815,Cabo Verde,1.0
20200814,Cabo Verde,0.0
20200813,Cabo Verde,0.0
20200812,Cabo Verde,0.0
20200811,Cabo Verde,1.0
20200810,Cabo Verde,0.0
20200809,Cabo Verde,0.0
20200808,Cabo Verde,3.0
20200807,Cabo Verde,2.0
20200806,Cabo Verde,0.0
20200805,Cabo Verde,1.0
20200804,Cabo Verde,1.0
20200803,Cabo Verde,1.0
20200802,Cabo Verde,0.0
20200801,Cabo Verde,1.0
20200731,Cabo Verde,0.0
20200730,Cabo Verde,0.0
20200729,Cabo Verde,1.0
20200728,Cabo Verde,0.0
20200727,Cabo Verde,0.0
20200726,Cabo Verde,0.0
20200725,Cabo Verde,0.0
20200724,Cabo Verde,1.0
20200723,Cabo Verde,0.0
20200722,Cabo Verde,0.0
20200721,Cabo Verde,0.0
20200720,Cabo Verde,0.0
